order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00650,650,110,CUST_0110,10/3/2023,2023-11-16T22:22:00.000Z,PROD_185,159,3,5,433.21,283.52,294.95,182.32,0.00,11.79,0.00,pending,delivered,debit_card,5375 Oak Ave,,TRK253653
ORD_00651,651,229,CUST_0229,3/7/2023,2023-06-18T11:45:00.000Z,PROD_113,132,7,4,482.51,301.96,331.76,796.06,20.08,50.97,0.00,pending,delivered,cash,475 Pine Rd,,
ORD_00652,652,357,CUST_0357,,,PROD_175,90,7,5,231.29,44.63,1044.45,443.76,0.00,39.91,31.40,CANCELLED,returned,debit_card,8656 Main St,,
ORD_00653,653,191,CUST_0191,10/25/2023,2023-08-08T05:36:00.000Z,PROD_124,199,2,5,446.32,404.17,1045.31,695.54,0.00,36.64,22.70,SHIPPED,returned,bank_transfer,5517 Pine Rd,,TRK923174
ORD_00654,654,279,CUST_0279,11/16/2023,2023-02-23T09:09:00.000Z,PROD_185,119,1,5,381.98,297.06,1015.55,191.96,21.86,32.34,0.00,pending,delivered,bank_transfer,4643 Main St,,
ORD_00655,655,351,CUST_0351,2023-01-04,2023-06-16T16:16:00.000Z,PROD_007,76,3,5,85.78,60.65,764.77,299.18,15.27,51.62,0.00,pending,CANCELLED,credit_card,2615 Pine Rd,Special delivery instructions,TRK807273
ORD_00656,656,315,CUST_0315,2/6/2023,2023-05-10T06:52:00.000Z,PROD_121,143,7,4,52.73,205.75,663.56,218.96,0.00,34.19,0.00,processing,CANCELLED,credit_card,1419 Main St,,TRK803805
ORD_00657,657,290,CUST_0290,2023-11-26,,PROD_033,128,4,3,449.73,103.88,274.30,328.83,22.68,31.27,0.00,processing,,paypal,9602 Main St,,TRK128939
ORD_00658,658,419,CUST_0419,4/19/2023,,PROD_064,17,7,1,217.89,59.85,404.43,457.83,6.06,37.91,0.00,,CANCELLED,bank_transfer,4669 Main St,,TRK931525
ORD_00659,659,174,CUST_0174,2/2/2023,2023-09-21T11:41:00.000Z,PROD_021,198,3,4,187.85,356.38,590.97,313.07,13.48,7.28,41.99,CANCELLED,,debit_card,6403 Oak Ave,,TRK335400
ORD_00660,660,124,CUST_0124,6/6/2023,2023-07-07T09:07:00.000Z,PROD_053,127,9,5,86.57,162.57,1011.00,701.19,12.99,14.93,49.30,returned,CANCELLED,paypal,2977 Pine Rd,Special delivery instructions,
ORD_00661,661,333,CUST_0333,2023-11-05,2023-01-13T04:47:00.000Z,PROD_169,51,7,5,28.73,274.82,594.37,476.20,6.05,33.58,0.00,pending,pending,paypal,3644 Pine Rd,,TRK986327
ORD_00662,662,69,CUST_0069,,2023-03-07T00:07:00.000Z,PROD_055,195,9,4,150.67,114.50,251.09,363.08,0.00,38.55,28.82,delivered,processing,debit_card,3871 Main St,,TRK454094
ORD_00663,663,336,CUST_0336,10/28/2023,2023-08-02T04:25:00.000Z,PROD_162,93,4,1,50.85,145.95,1008.22,602.51,9.35,16.08,0.00,delivered,CANCELLED,debit_card,3983 Main St,,
ORD_00664,664,285,CUST_0285,2023-01-27,2023-02-14T22:45:00.000Z,PROD_050,174,2,4,36.89,370.06,939.07,268.89,0.00,46.02,7.98,returned,,paypal,5959 Pine Rd,,
ORD_00665,665,22,CUST_0022,9/17/2023,2023-09-23T18:59:00.000Z,PROD_112,84,4,1,208.00,180.92,198.18,292.72,19.02,49.03,6.93,CANCELLED,processing,credit_card,1433 Oak Ave,Special delivery instructions,TRK539827
ORD_00666,666,134,CUST_0134,2023-08-13,,PROD_161,119,9,2,317.37,134.55,860.98,265.71,0.00,32.79,0.00,returned,pending,debit_card,9912 Oak Ave,,
ORD_00667,667,388,CUST_0388,2023-04-30,2023-10-31T23:00:00.000Z,PROD_118,3,1,1,327.87,36.82,467.28,98.04,7.57,9.70,0.00,processing,returned,debit_card,6532 Main St,,TRK566399
ORD_00668,668,288,CUST_0288,2/1/2023,,PROD_173,5,1,1,87.92,238.36,797.76,216.14,20.01,18.19,11.68,CANCELLED,delivered,debit_card,7693 Main St,,TRK458729
ORD_00669,669,20,CUST_0020,2023-03-06,2023-06-10T13:27:00.000Z,PROD_071,191,5,3,321.09,197.90,833.79,225.09,7.15,37.21,36.46,pending,delivered,cash,9959 Main St,,TRK423078
ORD_00670,670,96,CUST_0096,4/19/2023,,PROD_136,64,2,5,38.32,406.80,813.75,245.10,0.00,33.01,0.00,processing,pending,cash,6398 Pine Rd,,
ORD_00671,671,479,CUST_0479,,,PROD_146,79,8,5,384.71,223.02,315.63,557.74,5.28,50.75,0.00,delivered,SHIPPED,paypal,3358 Oak Ave,Special delivery instructions,TRK643114
ORD_00672,672,271,CUST_0271,2023-08-17,,PROD_143,16,2,1,217.46,41.07,337.27,386.32,18.71,42.30,0.00,returned,SHIPPED,paypal,6475 Pine Rd,,TRK385946
ORD_00673,673,331,CUST_0331,2023-12-26,2023-09-06T11:02:00.000Z,PROD_193,19,7,3,413.73,183.89,683.35,621.45,0.00,43.94,0.00,,returned,paypal,29 Main St,Special delivery instructions,
ORD_00674,674,22,CUST_0022,11/8/2023,2023-05-09T08:42:00.000Z,PROD_024,176,7,2,185.02,333.86,164.50,203.17,19.36,35.74,0.00,returned,pending,paypal,569 Main St,,
ORD_00675,675,92,CUST_0092,2023-01-31,,PROD_144,86,8,1,328.00,31.28,639.76,374.79,0.00,43.16,0.00,CANCELLED,pending,credit_card,1008 Main St,,
ORD_00676,676,431,CUST_0431,9/3/2023,2023-12-02T02:53:00.000Z,PROD_108,179,2,5,407.08,118.40,395.37,294.66,0.00,46.05,0.00,delivered,CANCELLED,debit_card,9426 Oak Ave,,TRK278037
ORD_00677,677,122,CUST_0122,9/26/2023,2023-01-26T21:00:00.000Z,PROD_150,195,1,4,368.69,201.32,583.12,280.91,0.00,7.09,0.00,processing,pending,bank_transfer,8931 Oak Ave,,
ORD_00678,678,102,CUST_0102,6/20/2023,2023-02-01T02:17:00.000Z,PROD_146,131,2,2,474.44,145.53,491.39,503.65,8.27,38.04,0.00,pending,processing,cash,7650 Pine Rd,Special delivery instructions,
ORD_00679,679,189,CUST_0189,2023-01-03,,PROD_178,133,2,2,405.40,58.39,216.60,446.84,14.68,12.27,0.00,SHIPPED,SHIPPED,paypal,301 Oak Ave,Special delivery instructions,
ORD_00680,680,134,CUST_0134,12/18/2023,2023-09-09T23:05:00.000Z,PROD_134,134,2,1,180.37,269.87,682.70,615.77,0.00,9.96,45.79,pending,processing,cash,6571 Pine Rd,,TRK433929
ORD_00681,681,418,CUST_0418,2023-04-14,2023-08-21T08:27:00.000Z,PROD_014,77,7,1,306.08,365.27,462.57,130.49,23.01,9.07,0.00,SHIPPED,processing,credit_card,3400 Pine Rd,,TRK837091
ORD_00682,682,353,CUST_0353,6/20/2023,2023-01-03T10:45:00.000Z,PROD_139,148,3,1,147.44,372.34,722.94,463.19,15.94,27.38,0.00,,pending,paypal,830 Main St,,
ORD_00683,683,216,CUST_0216,2023-10-05,2023-12-01T22:30:00.000Z,PROD_064,41,9,5,156.72,169.16,193.60,44.02,18.73,33.72,43.96,processing,processing,debit_card,1596 Oak Ave,,
ORD_00684,684,495,CUST_0495,2023-02-08,2023-03-24T12:02:00.000Z,PROD_126,12,8,3,79.07,59.94,325.09,692.76,0.00,37.24,0.00,returned,SHIPPED,credit_card,7724 Main St,,
ORD_00685,685,117,CUST_0117,2023-04-10,2023-06-20T01:38:00.000Z,PROD_013,16,2,3,236.21,287.47,79.60,475.38,18.97,12.17,0.00,CANCELLED,CANCELLED,cash,9565 Main St,,
ORD_00686,686,347,CUST_0347,9/1/2023,2023-03-07T14:42:00.000Z,PROD_008,23,4,3,438.65,16.32,357.04,223.54,13.58,34.07,0.00,pending,processing,cash,2539 Pine Rd,,TRK271262
ORD_00687,687,204,CUST_0204,2023-02-10,,PROD_171,25,10,4,259.61,221.11,623.07,514.67,5.59,21.51,0.00,SHIPPED,pending,debit_card,9642 Pine Rd,,
ORD_00688,688,346,CUST_0346,2023-12-20,2023-05-22T10:00:00.000Z,PROD_017,59,7,2,471.24,83.67,821.07,214.66,20.14,46.18,0.00,pending,SHIPPED,debit_card,9987 Oak Ave,,TRK926844
ORD_00689,689,454,CUST_0454,4/22/2023,2023-01-13T11:59:00.000Z,PROD_099,153,5,3,327.36,153.38,219.40,202.30,16.39,38.13,12.86,delivered,CANCELLED,credit_card,4267 Main St,Special delivery instructions,TRK673420
ORD_00690,690,306,CUST_0306,2/19/2023,2023-06-25T09:07:00.000Z,PROD_108,147,1,3,187.59,137.85,325.08,606.17,0.00,12.11,0.00,processing,processing,credit_card,4061 Pine Rd,,
ORD_00691,691,315,CUST_0315,2023-09-14,2023-05-03T13:20:00.000Z,PROD_134,197,4,3,14.68,267.80,502.93,288.09,5.31,38.40,0.00,,,cash,5869 Main St,,TRK168166
ORD_00692,692,429,CUST_0429,2023-10-21,,PROD_180,59,1,1,324.52,25.55,570.03,259.13,19.64,9.51,0.00,,,cash,7439 Main St,Special delivery instructions,TRK137715
ORD_00693,693,159,CUST_0159,9/17/2023,2023-02-09T03:42:00.000Z,PROD_189,173,3,5,67.72,268.77,700.25,423.33,15.30,29.62,0.00,SHIPPED,returned,paypal,7049 Main St,Special delivery instructions,TRK984532
ORD_00694,694,185,CUST_0185,12/18/2023,2023-10-24T21:50:00.000Z,PROD_042,165,8,3,395.04,349.42,181.75,680.98,0.00,18.63,0.00,SHIPPED,SHIPPED,credit_card,2944 Pine Rd,Special delivery instructions,
ORD_00695,695,223,CUST_0223,,2023-06-26T16:58:00.000Z,PROD_134,118,5,1,185.78,219.04,95.85,220.17,0.00,44.67,0.00,returned,returned,credit_card,4977 Main St,,
ORD_00696,696,262,CUST_0262,2023-08-09,2023-07-08T22:00:00.000Z,PROD_056,182,4,2,71.49,19.66,492.84,114.36,23.30,6.14,0.00,returned,SHIPPED,bank_transfer,7718 Oak Ave,,
ORD_00697,697,476,CUST_0476,2023-05-25,2023-01-24T09:50:00.000Z,PROD_124,165,5,3,218.30,207.23,409.17,837.26,17.28,21.19,0.00,SHIPPED,CANCELLED,paypal,9349 Pine Rd,,TRK796315
ORD_00698,698,39,CUST_0039,3/13/2023,2023-11-28T05:27:00.000Z,PROD_090,147,6,1,69.71,129.46,723.74,221.25,15.94,7.47,0.00,,SHIPPED,bank_transfer,5973 Oak Ave,,TRK527812
ORD_00699,699,466,CUST_0466,5/20/2023,2023-02-15T22:49:00.000Z,PROD_156,10,5,3,225.11,151.13,50.45,111.85,13.86,10.08,0.00,processing,processing,credit_card,9342 Main St,,TRK716440
ORD_00700,700,358,CUST_0358,9/17/2023,2023-09-17T18:05:00.000Z,PROD_047,63,5,2,408.96,285.10,192.37,229.13,0.00,41.73,12.12,pending,delivered,cash,599 Oak Ave,,TRK510276
ORD_00701,701,314,CUST_0314,4/7/2023,2023-03-26T04:14:00.000Z,PROD_076,40,7,3,42.68,404.28,439.70,820.17,20.54,34.91,34.22,SHIPPED,CANCELLED,credit_card,9118 Oak Ave,,
ORD_00702,702,429,CUST_0429,2023-06-23,2023-03-26T06:02:00.000Z,PROD_169,85,5,2,416.26,399.81,419.07,569.88,0.00,49.59,28.59,,returned,bank_transfer,4046 Main St,Special delivery instructions,
ORD_00703,703,349,CUST_0349,2023-07-31,2023-11-20T12:50:00.000Z,PROD_063,132,7,1,12.50,281.08,651.29,451.89,0.00,20.26,0.00,delivered,returned,credit_card,2121 Oak Ave,,TRK963954
ORD_00704,704,67,CUST_0067,2023-12-04,2023-09-23T18:15:00.000Z,PROD_097,86,7,4,405.53,115.56,510.91,463.79,16.06,43.51,0.00,pending,delivered,debit_card,6967 Pine Rd,,TRK414848
ORD_00705,705,418,CUST_0418,11/1/2023,,PROD_139,60,9,3,496.18,291.50,1006.94,530.96,11.00,41.02,0.00,SHIPPED,pending,paypal,7294 Main St,,TRK754689
ORD_00706,706,412,CUST_0412,2023-11-21,2023-09-07T18:43:00.000Z,PROD_171,15,2,2,268.85,323.06,981.69,722.35,23.22,49.70,17.23,returned,pending,paypal,5896 Pine Rd,,
ORD_00707,707,88,CUST_0088,2023-04-30,2023-05-07T11:11:00.000Z,PROD_076,38,2,3,133.29,233.23,598.48,235.62,20.40,17.68,22.24,delivered,SHIPPED,cash,866 Oak Ave,,
ORD_00708,708,322,CUST_0322,2023-09-12,2023-09-11T05:18:00.000Z,PROD_040,14,10,4,171.41,342.55,175.26,318.19,12.88,13.39,16.25,returned,,paypal,4200 Pine Rd,Special delivery instructions,TRK769025
ORD_00709,709,130,CUST_0130,3/19/2023,2023-09-17T16:34:00.000Z,PROD_005,45,4,1,60.84,360.35,548.16,171.52,13.91,36.60,0.00,pending,,credit_card,1280 Oak Ave,,
ORD_00710,710,268,CUST_0268,10/24/2023,2023-09-14T00:11:00.000Z,PROD_158,181,3,5,481.53,46.31,158.35,164.94,19.45,11.22,0.00,delivered,CANCELLED,credit_card,3255 Main St,,TRK979601
ORD_00711,711,208,CUST_0208,12/16/2023,2023-03-15T06:48:00.000Z,PROD_178,100,9,1,325.10,30.05,900.26,337.26,22.84,46.68,0.00,returned,CANCELLED,cash,6043 Main St,,
ORD_00712,712,389,CUST_0389,,2023-12-24T11:50:00.000Z,PROD_092,26,5,5,188.50,382.88,997.28,325.46,0.00,38.99,0.00,,delivered,paypal,9626 Oak Ave,,TRK604517
ORD_00713,713,389,CUST_0389,2023-07-01,2023-09-27T21:36:00.000Z,PROD_093,38,1,1,194.29,298.86,804.48,293.57,22.61,43.13,0.00,SHIPPED,returned,debit_card,7614 Main St,,TRK683639
ORD_00714,714,150,CUST_0150,2023-01-12,2023-03-13T18:00:00.000Z,PROD_037,99,8,1,174.05,15.54,993.71,333.28,20.70,48.86,0.00,pending,delivered,bank_transfer,1744 Oak Ave,,
ORD_00715,715,392,CUST_0392,2023-03-04,2023-03-10T01:09:00.000Z,PROD_036,121,2,4,323.09,357.67,210.61,349.12,0.00,19.69,0.00,returned,delivered,bank_transfer,5892 Main St,,TRK489111
ORD_00716,716,166,CUST_0166,,,PROD_082,177,2,1,62.41,132.83,528.48,349.24,0.00,46.47,0.00,SHIPPED,processing,paypal,3539 Main St,,TRK280841
ORD_00717,717,471,CUST_0471,2023-03-15,2023-04-08T02:19:00.000Z,PROD_156,169,1,2,178.05,91.28,705.33,95.13,10.89,35.04,0.54,returned,CANCELLED,cash,9988 Pine Rd,,
ORD_00718,718,166,CUST_0166,,2023-03-25T23:07:00.000Z,PROD_100,135,5,1,476.23,316.84,973.39,223.37,8.94,5.18,44.27,processing,processing,paypal,2476 Pine Rd,,TRK647591
ORD_00719,719,70,CUST_0070,9/22/2023,2023-02-19T16:59:00.000Z,PROD_126,105,1,4,223.61,166.28,373.53,103.72,11.33,49.41,0.00,processing,processing,credit_card,9109 Pine Rd,Special delivery instructions,
ORD_00720,720,399,CUST_0399,8/17/2023,2023-10-22T08:17:00.000Z,PROD_095,64,10,5,301.93,22.39,627.37,533.78,9.61,35.06,0.00,delivered,,credit_card,8330 Oak Ave,,
ORD_00721,721,177,CUST_0177,2/1/2023,2023-04-18T21:03:00.000Z,PROD_151,15,1,5,184.75,106.80,782.14,686.09,12.10,35.02,0.00,CANCELLED,delivered,cash,6781 Oak Ave,Special delivery instructions,
ORD_00722,722,87,CUST_0087,,2023-08-18T06:50:00.000Z,PROD_126,59,4,1,97.17,384.09,927.09,41.61,14.98,32.20,0.00,pending,,debit_card,3716 Oak Ave,,TRK927805
ORD_00723,723,281,CUST_0281,7/6/2023,2023-10-20T12:41:00.000Z,PROD_042,11,3,4,424.53,141.08,588.98,492.77,0.00,37.06,15.37,,pending,bank_transfer,5275 Main St,Special delivery instructions,
ORD_00724,724,287,CUST_0287,2/19/2023,2023-08-13T13:00:00.000Z,PROD_043,187,2,1,438.73,315.41,701.97,638.59,13.29,38.40,0.00,pending,returned,paypal,2806 Pine Rd,,
ORD_00725,725,20,CUST_0020,2023-09-10,2023-05-24T12:37:00.000Z,PROD_035,97,4,1,274.93,165.51,701.23,109.85,0.00,40.89,0.00,processing,processing,credit_card,8309 Oak Ave,,TRK205799
ORD_00726,726,212,CUST_0212,2023-02-13,,PROD_087,94,4,2,245.42,91.62,1000.10,780.02,0.00,39.66,0.00,CANCELLED,delivered,debit_card,5405 Pine Rd,,
ORD_00727,727,280,CUST_0280,,,PROD_161,75,8,3,341.79,36.89,491.44,451.93,12.22,17.64,34.11,pending,processing,cash,5218 Main St,Special delivery instructions,TRK878557
ORD_00728,728,26,CUST_0026,,,PROD_177,85,10,1,345.11,295.24,1022.00,145.95,0.00,18.11,0.00,processing,pending,paypal,4381 Main St,,TRK609036
ORD_00729,729,253,CUST_0253,2023-12-15,,PROD_039,96,9,1,327.99,309.75,829.06,126.87,0.00,35.10,0.00,CANCELLED,delivered,credit_card,6573 Main St,,TRK404223
ORD_00730,730,50,CUST_0050,2/21/2023,2023-06-19T01:26:00.000Z,PROD_112,95,1,3,265.96,230.70,879.86,326.40,9.29,6.26,0.00,delivered,CANCELLED,bank_transfer,454 Pine Rd,,TRK562138
ORD_00731,731,291,CUST_0291,12/26/2023,2023-02-23T21:09:00.000Z,PROD_038,127,7,5,153.56,188.05,757.38,629.44,0.00,49.62,0.00,processing,SHIPPED,credit_card,9869 Pine Rd,,TRK914261
ORD_00732,732,176,CUST_0176,2023-02-25,2023-04-16T09:55:00.000Z,PROD_146,56,5,3,274.70,296.95,401.18,101.23,22.51,25.03,0.00,returned,delivered,paypal,8744 Pine Rd,,
ORD_00733,733,219,CUST_0219,1/15/2023,2023-06-10T23:19:00.000Z,PROD_103,128,5,5,79.68,157.61,589.97,820.67,14.64,10.88,0.00,delivered,,cash,6080 Pine Rd,,
ORD_00734,734,338,CUST_0338,10/7/2023,2023-07-03T22:17:00.000Z,PROD_153,66,1,1,332.05,296.54,919.94,58.68,0.00,21.36,0.00,processing,returned,credit_card,7058 Pine Rd,,TRK142158
ORD_00735,735,499,CUST_0499,2023-10-07,2023-04-19T02:39:00.000Z,PROD_175,22,10,5,456.58,310.56,900.09,437.63,0.00,16.50,28.08,processing,returned,credit_card,5526 Oak Ave,,TRK865482
ORD_00736,736,414,CUST_0414,2023-07-09,2023-04-04T03:18:00.000Z,PROD_052,9,1,2,170.22,202.09,485.08,460.35,0.00,50.60,0.00,,,debit_card,5429 Main St,,
ORD_00737,737,145,CUST_0145,5/23/2023,2023-12-23T16:04:00.000Z,PROD_143,174,2,1,136.34,238.21,579.38,683.19,0.00,48.09,0.00,,delivered,bank_transfer,8384 Pine Rd,,TRK953482
ORD_00738,738,437,CUST_0437,2023-04-30,2023-09-16T01:13:00.000Z,PROD_172,30,5,5,438.40,150.44,645.78,416.19,21.63,19.88,0.00,SHIPPED,processing,cash,7527 Pine Rd,,TRK207563
ORD_00739,739,336,CUST_0336,2/3/2023,2023-11-17T16:02:00.000Z,PROD_195,154,1,2,215.51,382.33,653.73,562.78,22.70,24.90,3.92,returned,pending,paypal,2605 Main St,,TRK671460
ORD_00740,740,210,CUST_0210,6/15/2023,,PROD_153,77,10,2,38.89,124.44,206.97,92.96,8.15,37.24,0.00,delivered,processing,debit_card,6047 Oak Ave,,TRK230530
ORD_00741,741,311,CUST_0311,6/22/2023,2023-06-24T12:43:00.000Z,PROD_104,65,5,2,431.05,201.18,315.40,586.67,9.22,3.24,0.00,returned,CANCELLED,paypal,8710 Main St,,
ORD_00742,742,251,CUST_0251,2023-10-03,2023-07-23T08:11:00.000Z,PROD_060,164,6,4,425.27,254.06,140.36,691.00,14.30,6.61,0.00,processing,CANCELLED,bank_transfer,7605 Oak Ave,,TRK360446
ORD_00743,743,300,CUST_0300,2023-07-24,2023-09-08T01:52:00.000Z,PROD_039,88,6,2,20.54,210.31,450.23,549.26,24.76,25.05,0.00,pending,processing,cash,1862 Oak Ave,,TRK663820
ORD_00744,744,287,CUST_0287,11/13/2023,,PROD_154,199,4,1,29.97,295.46,803.71,473.54,0.00,41.25,29.40,returned,pending,debit_card,7508 Main St,Special delivery instructions,TRK508858
ORD_00745,745,237,CUST_0237,2023-01-11,2023-11-07T16:32:00.000Z,PROD_182,161,1,5,317.33,159.06,250.42,249.82,0.00,35.36,0.00,,returned,cash,2675 Oak Ave,,
ORD_00746,746,146,CUST_0146,1/15/2023,2023-05-19T17:44:00.000Z,PROD_078,12,2,4,227.66,115.98,216.37,711.52,0.00,39.40,33.62,delivered,returned,debit_card,8941 Oak Ave,,
ORD_00747,747,157,CUST_0157,2023-06-05,,PROD_010,12,5,4,150.85,191.91,218.71,725.50,14.41,23.71,21.41,SHIPPED,,credit_card,4085 Main St,,
ORD_00748,748,345,CUST_0345,8/27/2023,,PROD_014,189,8,4,339.21,176.37,398.23,534.49,6.26,28.85,0.00,pending,pending,cash,1461 Pine Rd,Special delivery instructions,TRK538709
ORD_00749,749,116,CUST_0116,,2023-03-01T03:55:00.000Z,PROD_041,100,1,1,393.20,39.54,383.73,327.11,0.00,27.79,48.95,returned,processing,cash,7374 Main St,Special delivery instructions,
ORD_00750,750,249,CUST_0249,2023-06-13,2023-08-09T04:20:00.000Z,PROD_119,164,2,5,152.00,71.62,472.76,180.14,12.98,16.75,0.00,delivered,,credit_card,2488 Pine Rd,,
ORD_00751,751,90,CUST_0090,2/13/2023,2023-10-18T02:47:00.000Z,PROD_154,193,9,1,317.29,43.93,195.87,564.04,8.05,41.46,0.00,CANCELLED,processing,debit_card,1560 Oak Ave,Special delivery instructions,TRK691123
ORD_00752,752,486,CUST_0486,2023-01-05,2023-05-27T07:05:00.000Z,PROD_144,70,1,1,10.84,128.16,420.38,602.85,19.32,26.10,0.00,processing,,debit_card,2323 Pine Rd,,
ORD_00753,753,461,CUST_0461,2/22/2023,2023-09-27T19:50:00.000Z,PROD_196,148,5,3,341.39,45.26,216.19,657.40,6.84,17.41,0.00,SHIPPED,processing,cash,1070 Pine Rd,,TRK533422
ORD_00754,754,24,CUST_0024,7/22/2023,,PROD_020,72,9,4,122.75,55.39,137.45,763.61,23.05,10.97,46.70,CANCELLED,pending,debit_card,2999 Main St,,TRK998037
ORD_00755,755,291,CUST_0291,,2023-10-04T23:45:00.000Z,PROD_176,47,9,5,132.93,110.14,1035.67,541.05,0.00,18.71,0.00,returned,CANCELLED,cash,2770 Oak Ave,,TRK323647
ORD_00756,756,438,CUST_0438,10/14/2023,2023-10-12T13:57:00.000Z,PROD_036,130,6,2,50.86,49.31,751.07,103.23,0.00,16.09,0.00,returned,SHIPPED,paypal,39 Pine Rd,,TRK567215
ORD_00757,757,383,CUST_0383,1/14/2023,2023-06-11T10:42:00.000Z,PROD_007,100,4,1,438.89,366.74,780.68,131.39,0.00,36.33,0.00,delivered,CANCELLED,debit_card,1260 Main St,Special delivery instructions,TRK602696
ORD_00758,758,412,CUST_0412,2023-01-13,2023-04-24T09:03:00.000Z,PROD_001,174,1,1,84.35,334.00,785.96,190.36,16.13,5.29,11.66,CANCELLED,delivered,paypal,4102 Pine Rd,,TRK949331
ORD_00759,759,217,CUST_0217,5/19/2023,2023-03-18T07:33:00.000Z,PROD_071,146,8,5,339.24,240.26,331.30,261.00,13.03,19.89,0.00,SHIPPED,CANCELLED,debit_card,8343 Main St,,TRK131728
ORD_00760,760,18,CUST_0018,8/24/2023,2023-09-12T23:24:00.000Z,PROD_078,78,9,5,412.53,337.44,194.56,612.29,14.19,23.13,0.00,pending,delivered,bank_transfer,8335 Oak Ave,,
ORD_00761,761,245,CUST_0245,9/24/2023,2023-05-25T19:23:00.000Z,PROD_153,131,3,1,35.50,243.07,396.22,768.27,0.00,33.86,13.52,processing,delivered,cash,9160 Pine Rd,,
ORD_00762,762,349,CUST_0349,2023-02-16,2023-05-20T03:54:00.000Z,PROD_044,128,9,1,60.94,54.15,242.92,406.52,9.51,44.54,0.00,processing,delivered,cash,6386 Pine Rd,,TRK471037
ORD_00763,763,477,CUST_0477,8/10/2023,2023-04-02T01:57:00.000Z,PROD_057,140,1,4,339.94,384.14,707.30,606.59,10.76,10.94,32.30,returned,delivered,debit_card,5976 Oak Ave,Special delivery instructions,TRK374984
ORD_00764,764,302,CUST_0302,8/11/2023,2023-07-26T18:21:00.000Z,PROD_087,132,10,4,225.23,332.91,427.77,404.16,19.23,14.00,12.44,CANCELLED,processing,debit_card,9134 Pine Rd,,TRK799682
ORD_00765,765,53,CUST_0053,2023-03-23,,PROD_192,10,7,5,411.68,260.00,833.70,802.20,15.05,36.78,0.00,CANCELLED,,paypal,2250 Pine Rd,,
ORD_00766,766,43,CUST_0043,3/4/2023,2023-12-22T07:03:00.000Z,PROD_167,88,4,2,27.07,147.27,977.34,287.38,12.15,14.47,0.00,returned,SHIPPED,paypal,4067 Oak Ave,,TRK162948
ORD_00767,767,265,CUST_0265,8/23/2023,,PROD_041,196,8,1,225.31,327.79,100.59,463.69,23.62,18.62,0.00,,pending,credit_card,5859 Pine Rd,,TRK121725
ORD_00768,768,203,CUST_0203,2023-12-15,2023-07-22T21:48:00.000Z,PROD_014,161,2,1,404.62,306.12,337.67,49.65,16.69,22.30,0.00,CANCELLED,CANCELLED,paypal,7865 Main St,,
ORD_00769,769,52,CUST_0052,2023-07-31,2023-11-16T00:46:00.000Z,PROD_188,126,9,4,451.29,150.29,358.29,286.25,18.56,30.72,40.92,,pending,paypal,2886 Main St,Special delivery instructions,TRK781295
ORD_00770,770,253,CUST_0253,2023-04-12,2023-12-22T23:26:00.000Z,PROD_077,134,8,1,423.92,190.29,306.94,480.75,16.45,25.47,0.00,SHIPPED,CANCELLED,bank_transfer,614 Main St,,TRK423512
ORD_00771,771,377,CUST_0377,2023-07-01,2023-07-19T14:21:00.000Z,PROD_184,103,4,3,492.37,310.80,828.02,717.02,8.68,33.80,0.00,processing,returned,debit_card,9158 Main St,,TRK667976
ORD_00772,772,472,CUST_0472,2/28/2023,,PROD_030,11,9,5,41.09,269.45,133.62,320.94,6.11,8.57,0.00,pending,returned,paypal,4404 Oak Ave,,TRK601522
ORD_00773,773,345,CUST_0345,3/5/2023,2023-03-23T13:16:00.000Z,PROD_146,6,7,3,402.80,285.87,83.18,396.75,0.00,33.37,0.00,SHIPPED,processing,credit_card,2316 Pine Rd,,
ORD_00774,774,333,CUST_0333,2023-04-02,,PROD_192,165,7,3,194.18,133.55,751.72,682.18,18.75,8.42,0.00,SHIPPED,,credit_card,8214 Oak Ave,,TRK149020
ORD_00775,775,139,CUST_0139,2023-12-14,2023-12-05T12:59:00.000Z,PROD_037,28,4,1,506.86,353.67,724.48,154.97,0.00,27.11,0.00,pending,pending,cash,4261 Oak Ave,Special delivery instructions,TRK303953
ORD_00776,776,350,CUST_0350,1/7/2023,2023-12-22T19:48:00.000Z,PROD_104,60,9,5,368.86,322.45,378.25,140.84,0.00,11.17,26.63,delivered,pending,bank_transfer,7458 Main St,Special delivery instructions,TRK872391
ORD_00777,777,295,CUST_0295,,2023-01-04T17:24:00.000Z,PROD_147,109,10,1,480.55,179.65,965.06,759.64,16.27,15.06,23.33,processing,returned,credit_card,1619 Main St,,TRK498693
ORD_00778,778,214,CUST_0214,,2023-04-24T08:38:00.000Z,PROD_142,172,9,5,432.51,80.73,255.00,544.24,0.00,37.09,0.00,pending,,debit_card,8787 Main St,,TRK873974
ORD_00779,779,216,CUST_0216,2023-08-09,2023-01-27T08:56:00.000Z,PROD_123,88,6,2,107.11,73.18,305.28,65.99,6.41,25.88,0.00,CANCELLED,,paypal,1076 Oak Ave,Special delivery instructions,
ORD_00780,780,61,CUST_0061,5/19/2023,2023-04-11T01:54:00.000Z,PROD_059,118,9,4,282.90,362.26,932.86,730.16,17.35,44.84,27.42,returned,CANCELLED,cash,1602 Main St,,
